Summary
Percent correct,98.29070650797671
Percent positive,4.912636110407698
Percent negative,95.0873638895923
Percent positive correct,86.85567010309279
Percent negative correct,98.8814913448735
False positive percentage,1.063560395036718
False negative percentage,0.6457330969865789

Prediction,Target,Variance,,Is correct,False positive,False Negative
0,1,23,,False,0,1
0,0,23,,True,0,0
1,1,23,,True,0,0
1,1,23,,True,0,0
1,1,23,,True,0,0
1,1,23,,True,0,0
0,0,23,,True,0,0
0,0,23,,True,0,0
0,0,23,,True,0,0
0,0,23,,True,0,0
0,0,23,,True,0,0
0,0,23,,True,0,0
0,0,23,,True,0,0
0,0,23,,True,0,0
0,0,23,,True,0,0
0,0,23,,True,0,0
0,0,23,,True,0,0
0,0,23,,True,0,0
0,0,23,,True,0,0
0,1,24,,False,0,1
1,1,24,,True,0,0
0,0,24,,True,0,0
1,1,24,,True,0,0
0,0,24,,True,0,0
0,1,25,,False,0,1
0,0,25,,True,0,0
0,0,25,,True,0,0
0,0,25,,True,0,0
0,0,25,,True,0,0
0,0,25,,True,0,0
0,0,25,,True,0,0
0,0,25,,True,0,0
0,0,25,,True,0,0
0,0,25,,True,0,0
0,0,25,,True,0,0
0,0,25,,True,0,0
0,0,25,,True,0,0
0,0,25,,True,0,0
1,1,25,,True,0,0
0,0,25,,True,0,0
0,0,25,,True,0,0
0,1,26,,False,0,1
0,0,26,,True,0,0
0,0,26,,True,0,0
0,0,26,,True,0,0
0,0,26,,True,0,0
0,0,26,,True,0,0
0,0,26,,True,0,0
0,1,27,,False,0,1
0,0,27,,True,0,0
0,0,27,,True,0,0
0,0,27,,True,0,0
0,0,27,,True,0,0
0,0,27,,True,0,0
0,0,27,,True,0,0
0,0,27,,True,0,0
1,1,27,,True,0,0
0,0,27,,True,0,0
0,0,27,,True,0,0
0,0,27,,True,0,0
0,0,27,,True,0,0
0,0,27,,True,0,0
0,0,27,,True,0,0
1,1,27,,True,0,0
1,1,27,,True,0,0
0,0,27,,True,0,0
1,1,27,,True,0,0
0,0,27,,True,0,0
0,0,27,,True,0,0
0,0,27,,True,0,0
0,0,27,,True,0,0
0,0,27,,True,0,0
0,0,27,,True,0,0
0,0,27,,True,0,0
0,0,27,,True,0,0
0,0,27,,True,0,0
0,0,27,,True,0,0
0,0,27,,True,0,0
0,0,27,,True,0,0
0,0,27,,True,0,0
0,0,27,,True,0,0
0,0,27,,True,0,0
0,0,27,,True,0,0
0,0,27,,True,0,0
0,0,27,,True,0,0
0,0,27,,True,0,0
0,0,27,,True,0,0
0,0,27,,True,0,0
0,0,27,,True,0,0
0,1,28,,False,0,1
0,0,28,,True,0,0
0,0,28,,True,0,0
0,0,28,,True,0,0
0,0,28,,True,0,0
0,0,28,,True,0,0
0,0,28,,True,0,0
0,0,28,,True,0,0
0,0,28,,True,0,0
0,0,28,,True,0,0
0,0,28,,True,0,0
0,0,28,,True,0,0
0,0,28,,True,0,0
0,0,28,,True,0,0
0,0,28,,True,0,0
0,0,28,,True,0,0
0,0,28,,True,0,0
1,1,28,,True,0,0
1,1,28,,True,0,0
0,0,28,,True,0,0
0,0,28,,True,0,0
0,0,28,,True,0,0
0,0,28,,True,0,0
0,0,28,,True,0,0
0,0,28,,True,0,0
0,0,28,,True,0,0
0,0,28,,True,0,0
1,1,28,,True,0,0
0,0,28,,True,0,0
1,1,28,,True,0,0
0,0,28,,True,0,0
0,0,28,,True,0,0
0,0,28,,True,0,0
0,0,28,,True,0,0
1,1,28,,True,0,0
0,0,28,,True,0,0
0,0,28,,True,0,0
0,0,28,,True,0,0
0,0,28,,True,0,0
0,0,28,,True,0,0
0,0,28,,True,0,0
0,0,28,,True,0,0
0,0,28,,True,0,0
0,0,28,,True,0,0
0,0,28,,True,0,0
0,0,28,,True,0,0
0,0,28,,True,0,0
0,0,28,,True,0,0
0,1,29,,False,0,1
0,0,29,,True,0,0
0,0,29,,True,0,0
0,0,29,,True,0,0
1,1,29,,True,0,0
1,1,29,,True,0,0
0,0,29,,True,0,0
1,1,29,,True,0,0
0,0,29,,True,0,0
0,0,29,,True,0,0
1,1,29,,True,0,0
1,1,29,,True,0,0
0,0,29,,True,0,0
0,0,29,,True,0,0
1,1,29,,True,0,0
0,0,29,,True,0,0
0,0,29,,True,0,0
0,0,29,,True,0,0
0,0,29,,True,0,0
0,0,29,,True,0,0
1,1,29,,True,0,0
1,1,29,,True,0,0
0,0,29,,True,0,0
0,1,30,,False,0,1
0,1,31,,False,0,1
1,1,31,,True,0,0
0,0,31,,True,0,0
1,1,31,,True,0,0
0,0,31,,True,0,0
0,0,31,,True,0,0
0,0,31,,True,0,0
0,1,32,,False,0,1
1,1,32,,True,0,0
0,0,32,,True,0,0
1,1,32,,True,0,0
1,1,32,,True,0,0
0,0,32,,True,0,0
0,0,32,,True,0,0
1,0,33,,False,1,0
0,0,33,,True,0,0
0,0,33,,True,0,0
0,0,33,,True,0,0
1,1,33,,True,0,0
1,1,33,,True,0,0
1,1,33,,True,0,0
1,1,33,,True,0,0
1,1,33,,True,0,0
0,0,33,,True,0,0
1,1,33,,True,0,0
1,1,33,,True,0,0
0,0,33,,True,0,0
0,0,33,,True,0,0
0,0,33,,True,0,0
0,0,33,,True,0,0
1,1,33,,True,0,0
1,1,33,,True,0,0
1,1,33,,True,0,0
0,0,33,,True,0,0
1,1,33,,True,0,0
0,0,33,,True,0,0
0,0,33,,True,0,0
1,1,33,,True,0,0
0,0,33,,True,0,0
0,0,33,,True,0,0
0,0,33,,True,0,0
0,0,33,,True,0,0
0,0,33,,True,0,0
0,0,33,,True,0,0
0,0,33,,True,0,0
0,0,33,,True,0,0
0,0,33,,True,0,0
0,0,33,,True,0,0
1,1,33,,True,0,0
0,0,33,,True,0,0
0,0,33,,True,0,0
0,0,33,,True,0,0
0,0,33,,True,0,0
0,0,33,,True,0,0
0,0,33,,True,0,0
0,0,33,,True,0,0
0,0,33,,True,0,0
0,0,33,,True,0,0
0,0,33,,True,0,0
0,0,33,,True,0,0
0,0,33,,True,0,0
0,0,33,,True,0,0
0,0,33,,True,0,0
1,1,33,,True,0,0
1,1,33,,True,0,0
1,1,33,,True,0,0
0,0,33,,True,0,0
0,0,33,,True,0,0
1,0,34,,False,1,0
1,1,34,,True,0,0
0,0,34,,True,0,0
1,1,34,,True,0,0
0,0,34,,True,0,0
0,0,34,,True,0,0
1,1,34,,True,0,0
1,1,34,,True,0,0
0,0,34,,True,0,0
0,0,34,,True,0,0
1,1,34,,True,0,0
0,0,34,,True,0,0
0,0,34,,True,0,0
0,0,34,,True,0,0
0,0,34,,True,0,0
0,0,34,,True,0,0
0,0,34,,True,0,0
0,0,34,,True,0,0
0,0,34,,True,0,0
0,0,34,,True,0,0
0,0,34,,True,0,0
0,0,34,,True,0,0
0,0,34,,True,0,0
0,0,34,,True,0,0
0,0,34,,True,0,0
1,1,34,,True,0,0
0,0,34,,True,0,0
0,0,34,,True,0,0
0,0,34,,True,0,0
0,0,34,,True,0,0
0,0,34,,True,0,0
0,0,34,,True,0,0
0,0,34,,True,0,0
0,0,34,,True,0,0
0,0,34,,True,0,0
0,0,34,,True,0,0
0,0,34,,True,0,0
0,0,34,,True,0,0
0,0,34,,True,0,0
1,1,34,,True,0,0
0,0,34,,True,0,0
0,0,34,,True,0,0
1,1,34,,True,0,0
1,1,34,,True,0,0
0,0,34,,True,0,0
1,1,34,,True,0,0
0,0,34,,True,0,0
0,0,34,,True,0,0
0,0,34,,True,0,0
0,0,34,,True,0,0
0,1,35,,False,0,1
0,0,35,,True,0,0
0,0,35,,True,0,0
0,0,35,,True,0,0
0,0,35,,True,0,0
0,0,35,,True,0,0
0,0,35,,True,0,0
0,0,35,,True,0,0
1,1,35,,True,0,0
0,0,35,,True,0,0
0,0,35,,True,0,0
0,0,35,,True,0,0
0,0,35,,True,0,0
0,0,35,,True,0,0
1,1,35,,True,0,0
0,0,35,,True,0,0
1,0,36,,False,1,0
1,1,36,,True,0,0
0,0,36,,True,0,0
0,0,36,,True,0,0
0,0,36,,True,0,0
0,0,36,,True,0,0
0,0,36,,True,0,0
0,0,36,,True,0,0
0,0,36,,True,0,0
0,0,36,,True,0,0
1,1,36,,True,0,0
0,0,36,,True,0,0
0,0,36,,True,0,0
0,0,36,,True,0,0
0,0,36,,True,0,0
0,0,36,,True,0,0
0,0,36,,True,0,0
0,0,36,,True,0,0
0,0,36,,True,0,0
0,0,36,,True,0,0
0,0,36,,True,0,0
0,0,36,,True,0,0
0,0,36,,True,0,0
0,0,36,,True,0,0
1,1,36,,True,0,0
0,0,36,,True,0,0
0,0,36,,True,0,0
0,0,36,,True,0,0
1,1,36,,True,0,0
0,0,36,,True,0,0
0,0,36,,True,0,0
0,0,36,,True,0,0
0,0,36,,True,0,0
0,0,36,,True,0,0
0,0,36,,True,0,0
0,0,36,,True,0,0
0,0,36,,True,0,0
0,0,36,,True,0,0
0,0,36,,True,0,0
0,0,36,,True,0,0
0,0,36,,True,0,0
0,0,36,,True,0,0
0,0,36,,True,0,0
0,0,36,,True,0,0
0,0,36,,True,0,0
0,0,36,,True,0,0
0,0,36,,True,0,0
0,0,36,,True,0,0
0,0,36,,True,0,0
0,0,36,,True,0,0
0,0,36,,True,0,0
0,0,36,,True,0,0
0,0,36,,True,0,0
0,0,36,,True,0,0
0,0,36,,True,0,0
0,0,36,,True,0,0
0,0,36,,True,0,0
0,0,36,,True,0,0
0,0,36,,True,0,0
1,1,36,,True,0,0
0,0,36,,True,0,0
0,0,36,,True,0,0
1,1,36,,True,0,0
0,0,36,,True,0,0
0,0,36,,True,0,0
0,0,36,,True,0,0
0,0,36,,True,0,0
0,0,36,,True,0,0
1,1,36,,True,0,0
1,1,36,,True,0,0
1,1,36,,True,0,0
0,0,36,,True,0,0
0,0,36,,True,0,0
0,0,36,,True,0,0
0,0,36,,True,0,0
1,1,36,,True,0,0
1,1,36,,True,0,0
0,0,36,,True,0,0
0,0,36,,True,0,0
1,1,36,,True,0,0
0,0,36,,True,0,0
0,0,36,,True,0,0
0,0,36,,True,0,0
0,0,36,,True,0,0
0,0,36,,True,0,0
0,0,36,,True,0,0
0,0,36,,True,0,0
0,0,36,,True,0,0
0,0,36,,True,0,0
1,0,37,,False,1,0
0,0,37,,True,0,0
0,0,37,,True,0,0
0,0,37,,True,0,0
0,0,37,,True,0,0
0,0,37,,True,0,0
0,0,37,,True,0,0
0,0,37,,True,0,0
0,0,37,,True,0,0
1,1,37,,True,0,0
0,0,37,,True,0,0
0,0,37,,True,0,0
0,0,37,,True,0,0
0,0,37,,True,0,0
1,1,37,,True,0,0
0,0,37,,True,0,0
1,1,37,,True,0,0
0,0,37,,True,0,0
1,1,37,,True,0,0
0,0,37,,True,0,0
0,0,37,,True,0,0
0,0,37,,True,0,0
0,0,37,,True,0,0
1,1,37,,True,0,0
1,1,37,,True,0,0
0,0,37,,True,0,0
0,0,37,,True,0,0
0,0,37,,True,0,0
1,1,37,,True,0,0
0,0,37,,True,0,0
0,0,37,,True,0,0
0,0,37,,True,0,0
1,1,37,,True,0,0
0,0,37,,True,0,0
1,1,37,,True,0,0
1,1,37,,True,0,0
0,1,38,,False,0,1
0,0,38,,True,0,0
0,0,38,,True,0,0
0,0,38,,True,0,0
1,1,38,,True,0,0
0,0,38,,True,0,0
0,0,38,,True,0,0
1,0,39,,False,1,0
1,1,39,,True,0,0
0,0,39,,True,0,0
0,0,39,,True,0,0
0,1,40,,False,0,1
0,0,40,,True,0,0
0,0,40,,True,0,0
0,0,40,,True,0,0
0,0,40,,True,0,0
1,1,40,,True,0,0
1,1,40,,True,0,0
1,1,40,,True,0,0
0,0,40,,True,0,0
0,0,40,,True,0,0
1,1,40,,True,0,0
1,0,41,,False,1,0
0,0,41,,True,0,0
0,0,41,,True,0,0
0,0,41,,True,0,0
0,0,41,,True,0,0
0,0,41,,True,0,0
0,0,41,,True,0,0
0,0,41,,True,0,0
0,0,41,,True,0,0
0,1,42,,False,0,1
0,0,42,,True,0,0
1,1,42,,True,0,0
0,0,42,,True,0,0
0,0,42,,True,0,0
0,0,42,,True,0,0
0,0,42,,True,0,0
0,0,42,,True,0,0
0,0,42,,True,0,0
0,0,42,,True,0,0
0,0,42,,True,0,0
0,0,42,,True,0,0
0,0,42,,True,0,0
0,0,42,,True,0,0
1,1,42,,True,0,0
0,0,42,,True,0,0
1,1,42,,True,0,0
0,0,42,,True,0,0
0,0,42,,True,0,0
1,1,42,,True,0,0
1,1,42,,True,0,0
0,0,42,,True,0,0
1,1,42,,True,0,0
0,0,42,,True,0,0
1,1,42,,True,0,0
0,0,42,,True,0,0
0,0,42,,True,0,0
0,0,42,,True,0,0
0,1,43,,False,0,1
0,0,43,,True,0,0
0,0,43,,True,0,0
1,1,43,,True,0,0
0,0,43,,True,0,0
0,0,43,,True,0,0
1,1,43,,True,0,0
1,1,43,,True,0,0
0,0,43,,True,0,0
0,0,43,,True,0,0
1,1,43,,True,0,0
0,0,43,,True,0,0
0,0,43,,True,0,0
0,0,43,,True,0,0
0,0,43,,True,0,0
0,0,43,,True,0,0
1,1,43,,True,0,0
0,0,43,,True,0,0
0,0,43,,True,0,0
1,1,43,,True,0,0
0,0,43,,True,0,0
1,1,43,,True,0,0
1,1,43,,True,0,0
1,1,43,,True,0,0
0,0,43,,True,0,0
1,1,43,,True,0,0
0,0,43,,True,0,0
0,0,43,,True,0,0
0,0,43,,True,0,0
0,0,43,,True,0,0
0,0,43,,True,0,0
0,0,43,,True,0,0
0,0,43,,True,0,0
0,0,43,,True,0,0
0,0,43,,True,0,0
0,0,43,,True,0,0
0,0,43,,True,0,0
0,0,43,,True,0,0
1,1,43,,True,0,0
0,0,43,,True,0,0
0,0,43,,True,0,0
0,0,43,,True,0,0
0,0,43,,True,0,0
0,0,43,,True,0,0
0,0,43,,True,0,0
0,0,43,,True,0,0
1,1,43,,True,0,0
1,1,43,,True,0,0
0,0,43,,True,0,0
1,1,43,,True,0,0
0,0,43,,True,0,0
0,0,43,,True,0,0
0,0,43,,True,0,0
0,0,43,,True,0,0
1,1,43,,True,0,0
0,0,43,,True,0,0
0,0,43,,True,0,0
0,0,43,,True,0,0
1,1,43,,True,0,0
1,1,43,,True,0,0
0,1,44,,False,0,1
1,1,44,,True,0,0
0,0,44,,True,0,0
0,0,44,,True,0,0
1,1,44,,True,0,0
0,0,44,,True,0,0
0,0,44,,True,0,0
1,1,44,,True,0,0
0,0,44,,True,0,0
0,0,44,,True,0,0
0,0,44,,True,0,0
1,1,44,,True,0,0
1,1,44,,True,0,0
1,1,44,,True,0,0
0,0,44,,True,0,0
0,0,44,,True,0,0
1,0,45,,False,1,0
0,0,45,,True,0,0
0,0,45,,True,0,0
0,0,45,,True,0,0
0,0,45,,True,0,0
0,0,45,,True,0,0
0,0,45,,True,0,0
0,0,45,,True,0,0
0,0,45,,True,0,0
0,0,45,,True,0,0
0,0,45,,True,0,0
0,0,45,,True,0,0
0,0,45,,True,0,0
0,0,45,,True,0,0
0,0,45,,True,0,0
1,1,45,,True,0,0
0,0,45,,True,0,0
0,0,45,,True,0,0
0,0,45,,True,0,0
0,0,45,,True,0,0
0,0,45,,True,0,0
0,0,45,,True,0,0
0,0,45,,True,0,0
0,0,45,,True,0,0
0,0,45,,True,0,0
0,0,45,,True,0,0
0,0,45,,True,0,0
0,0,45,,True,0,0
0,0,45,,True,0,0
0,0,45,,True,0,0
0,0,45,,True,0,0
0,0,45,,True,0,0
0,0,45,,True,0,0
0,0,45,,True,0,0
0,0,45,,True,0,0
0,0,45,,True,0,0
0,0,45,,True,0,0
0,0,45,,True,0,0
0,0,45,,True,0,0
0,0,45,,True,0,0
0,0,45,,True,0,0
0,0,45,,True,0,0
0,0,45,,True,0,0
0,0,45,,True,0,0
0,0,45,,True,0,0
0,0,45,,True,0,0
1,1,45,,True,0,0
1,1,45,,True,0,0
0,0,45,,True,0,0
0,0,45,,True,0,0
0,0,45,,True,0,0
0,0,45,,True,0,0
0,0,45,,True,0,0
0,0,45,,True,0,0
0,0,45,,True,0,0
0,1,46,,False,0,1
0,0,46,,True,0,0
1,0,47,,False,1,0
0,0,47,,True,0,0
0,0,47,,True,0,0
0,0,47,,True,0,0
1,1,47,,True,0,0
0,0,47,,True,0,0
1,0,48,,False,1,0
0,0,48,,True,0,0
1,1,48,,True,0,0
0,0,48,,True,0,0
0,0,48,,True,0,0
0,0,48,,True,0,0
0,0,48,,True,0,0
1,1,48,,True,0,0
0,1,49,,False,0,1
0,0,49,,True,0,0
0,0,49,,True,0,0
1,1,49,,True,0,0
0,0,49,,True,0,0
0,0,49,,True,0,0
0,1,50,,False,0,1
0,1,51,,False,0,1
0,0,51,,True,0,0
0,0,51,,True,0,0
1,1,51,,True,0,0
0,0,51,,True,0,0
0,0,51,,True,0,0
1,0,52,,False,1,0
0,0,52,,True,0,0
0,0,52,,True,0,0
0,0,52,,True,0,0
0,0,52,,True,0,0
0,0,52,,True,0,0
0,0,52,,True,0,0
0,0,52,,True,0,0
0,0,52,,True,0,0
0,0,52,,True,0,0
1,0,53,,False,1,0
0,0,53,,True,0,0
1,1,53,,True,0,0
0,0,53,,True,0,0
0,0,53,,True,0,0
0,0,53,,True,0,0
0,0,53,,True,0,0
0,0,53,,True,0,0
0,0,53,,True,0,0
0,0,53,,True,0,0
0,0,53,,True,0,0
0,0,53,,True,0,0
0,0,53,,True,0,0
0,0,53,,True,0,0
0,0,53,,True,0,0
0,0,53,,True,0,0
0,0,53,,True,0,0
0,0,53,,True,0,0
0,0,53,,True,0,0
0,0,53,,True,0,0
0,0,53,,True,0,0
0,0,53,,True,0,0
0,0,53,,True,0,0
0,0,53,,True,0,0
0,0,53,,True,0,0
0,0,53,,True,0,0
0,0,53,,True,0,0
0,0,53,,True,0,0
0,0,53,,True,0,0
0,1,54,,False,0,1
0,0,54,,True,0,0
0,0,54,,True,0,0
0,0,54,,True,0,0
0,0,54,,True,0,0
0,0,54,,True,0,0
0,0,54,,True,0,0
0,0,54,,True,0,0
0,0,54,,True,0,0
0,0,54,,True,0,0
0,0,54,,True,0,0
0,0,54,,True,0,0
0,0,54,,True,0,0
0,0,54,,True,0,0
0,0,54,,True,0,0
0,0,54,,True,0,0
0,0,54,,True,0,0
0,0,54,,True,0,0
0,0,54,,True,0,0
0,0,54,,True,0,0
0,0,54,,True,0,0
0,0,54,,True,0,0
0,0,54,,True,0,0
0,0,54,,True,0,0
0,0,54,,True,0,0
0,0,54,,True,0,0
0,0,54,,True,0,0
0,0,54,,True,0,0
0,0,54,,True,0,0
0,0,54,,True,0,0
0,1,55,,False,0,1
0,0,55,,True,0,0
0,0,55,,True,0,0
0,0,55,,True,0,0
0,0,55,,True,0,0
0,0,55,,True,0,0
0,0,55,,True,0,0
0,0,55,,True,0,0
0,0,55,,True,0,0
0,0,55,,True,0,0
0,0,55,,True,0,0
0,0,55,,True,0,0
0,0,55,,True,0,0
0,0,55,,True,0,0
0,0,55,,True,0,0
0,0,55,,True,0,0
0,0,55,,True,0,0
0,0,55,,True,0,0
0,0,55,,True,0,0
0,0,55,,True,0,0
0,0,55,,True,0,0
0,0,55,,True,0,0
0,0,55,,True,0,0
0,0,55,,True,0,0
0,0,55,,True,0,0
0,0,55,,True,0,0
0,0,55,,True,0,0
0,0,55,,True,0,0
0,0,55,,True,0,0
0,0,55,,True,0,0
0,0,55,,True,0,0
0,0,55,,True,0,0
0,0,55,,True,0,0
1,0,56,,False,1,0
0,0,56,,True,0,0
0,0,56,,True,0,0
0,0,56,,True,0,0
0,0,56,,True,0,0
0,0,56,,True,0,0
0,0,56,,True,0,0
0,0,56,,True,0,0
0,0,56,,True,0,0
0,0,56,,True,0,0
0,0,56,,True,0,0
0,0,56,,True,0,0
0,0,56,,True,0,0
0,0,56,,True,0,0
0,0,56,,True,0,0
0,0,56,,True,0,0
0,0,56,,True,0,0
0,0,56,,True,0,0
0,0,56,,True,0,0
0,0,56,,True,0,0
0,0,56,,True,0,0
0,0,56,,True,0,0
0,0,56,,True,0,0
0,0,56,,True,0,0
0,0,56,,True,0,0
1,1,56,,True,0,0
0,0,56,,True,0,0
0,0,56,,True,0,0
0,0,56,,True,0,0
0,0,56,,True,0,0
0,0,56,,True,0,0
0,0,56,,True,0,0
0,0,56,,True,0,0
0,0,56,,True,0,0
0,0,56,,True,0,0
0,0,56,,True,0,0
0,0,56,,True,0,0
0,0,56,,True,0,0
1,0,57,,False,1,0
0,0,57,,True,0,0
0,0,57,,True,0,0
0,0,57,,True,0,0
0,0,57,,True,0,0
0,0,57,,True,0,0
0,0,57,,True,0,0
0,0,57,,True,0,0
0,0,57,,True,0,0
0,0,57,,True,0,0
0,0,57,,True,0,0
0,0,57,,True,0,0
0,0,57,,True,0,0
0,0,57,,True,0,0
0,0,57,,True,0,0
0,0,57,,True,0,0
0,0,57,,True,0,0
0,0,57,,True,0,0
0,0,57,,True,0,0
0,0,57,,True,0,0
0,0,57,,True,0,0
0,0,57,,True,0,0
0,0,57,,True,0,0
0,0,57,,True,0,0
0,0,57,,True,0,0
0,0,57,,True,0,0
0,0,57,,True,0,0
0,0,57,,True,0,0
0,0,57,,True,0,0
0,0,57,,True,0,0
0,0,57,,True,0,0
0,0,57,,True,0,0
0,0,57,,True,0,0
0,0,57,,True,0,0
0,0,57,,True,0,0
0,0,57,,True,0,0
0,0,57,,True,0,0
0,0,57,,True,0,0
0,0,57,,True,0,0
0,0,57,,True,0,0
0,0,57,,True,0,0
0,0,57,,True,0,0
0,0,57,,True,0,0
0,0,57,,True,0,0
0,0,57,,True,0,0
0,0,57,,True,0,0
0,0,57,,True,0,0
0,0,57,,True,0,0
0,0,57,,True,0,0
0,0,57,,True,0,0
0,0,57,,True,0,0
0,0,57,,True,0,0
0,0,57,,True,0,0
0,0,57,,True,0,0
0,0,57,,True,0,0
0,0,57,,True,0,0
0,0,57,,True,0,0
0,0,57,,True,0,0
0,0,57,,True,0,0
0,0,57,,True,0,0
0,0,57,,True,0,0
0,0,57,,True,0,0
0,0,57,,True,0,0
0,0,57,,True,0,0
0,0,57,,True,0,0
0,0,57,,True,0,0
0,0,57,,True,0,0
0,0,57,,True,0,0
0,0,57,,True,0,0
0,0,57,,True,0,0
0,0,57,,True,0,0
0,0,57,,True,0,0
0,0,57,,True,0,0
0,0,57,,True,0,0
0,0,57,,True,0,0
0,0,57,,True,0,0
0,0,57,,True,0,0
0,0,57,,True,0,0
0,0,57,,True,0,0
0,0,57,,True,0,0
0,0,57,,True,0,0
0,0,57,,True,0,0
0,0,57,,True,0,0
0,0,57,,True,0,0
0,0,57,,True,0,0
0,0,57,,True,0,0
0,0,57,,True,0,0
0,0,57,,True,0,0
0,0,57,,True,0,0
0,0,57,,True,0,0
0,0,57,,True,0,0
0,0,57,,True,0,0
0,0,57,,True,0,0
0,0,57,,True,0,0
0,0,57,,True,0,0
0,0,57,,True,0,0
1,0,58,,False,1,0
0,0,58,,True,0,0
0,0,58,,True,0,0
0,0,58,,True,0,0
0,0,58,,True,0,0
0,0,58,,True,0,0
0,0,58,,True,0,0
0,0,58,,True,0,0
0,0,58,,True,0,0
0,0,58,,True,0,0
0,0,58,,True,0,0
0,0,58,,True,0,0
0,0,58,,True,0,0
0,0,58,,True,0,0
0,0,58,,True,0,0
0,0,58,,True,0,0
0,0,58,,True,0,0
0,0,58,,True,0,0
0,0,58,,True,0,0
1,1,58,,True,0,0
0,0,58,,True,0,0
0,0,58,,True,0,0
0,0,58,,True,0,0
0,0,58,,True,0,0
0,0,58,,True,0,0
0,0,58,,True,0,0
0,0,58,,True,0,0
0,0,58,,True,0,0
0,0,58,,True,0,0
0,0,58,,True,0,0
0,0,58,,True,0,0
0,0,58,,True,0,0
0,0,58,,True,0,0
0,0,58,,True,0,0
0,0,58,,True,0,0
0,0,58,,True,0,0
0,0,58,,True,0,0
0,0,58,,True,0,0
0,0,58,,True,0,0
0,0,58,,True,0,0
0,0,58,,True,0,0
0,0,58,,True,0,0
0,0,58,,True,0,0
0,0,58,,True,0,0
0,0,58,,True,0,0
0,0,58,,True,0,0
0,0,58,,True,0,0
1,0,59,,False,1,0
0,0,59,,True,0,0
0,0,59,,True,0,0
1,1,59,,True,0,0
0,0,59,,True,0,0
0,0,59,,True,0,0
0,0,59,,True,0,0
0,0,59,,True,0,0
0,0,59,,True,0,0
0,0,59,,True,0,0
0,0,59,,True,0,0
0,0,59,,True,0,0
0,0,59,,True,0,0
0,0,59,,True,0,0
0,0,59,,True,0,0
0,0,59,,True,0,0
0,0,59,,True,0,0
0,0,59,,True,0,0
0,0,59,,True,0,0
0,0,59,,True,0,0
1,1,59,,True,0,0
0,0,59,,True,0,0
0,0,59,,True,0,0
0,0,59,,True,0,0
0,0,59,,True,0,0
0,0,59,,True,0,0
0,0,59,,True,0,0
0,0,59,,True,0,0
0,0,59,,True,0,0
0,0,59,,True,0,0
0,0,59,,True,0,0
0,0,59,,True,0,0
0,0,59,,True,0,0
0,0,59,,True,0,0
0,0,59,,True,0,0
0,0,59,,True,0,0
0,0,59,,True,0,0
0,0,59,,True,0,0
0,0,59,,True,0,0
0,0,59,,True,0,0
0,0,59,,True,0,0
0,0,59,,True,0,0
0,0,59,,True,0,0
0,0,59,,True,0,0
0,0,59,,True,0,0
0,0,59,,True,0,0
0,0,59,,True,0,0
0,0,59,,True,0,0
0,0,59,,True,0,0
0,0,59,,True,0,0
0,0,59,,True,0,0
0,0,59,,True,0,0
0,0,59,,True,0,0
0,0,59,,True,0,0
0,0,59,,True,0,0
0,0,59,,True,0,0
0,0,59,,True,0,0
0,0,59,,True,0,0
0,0,59,,True,0,0
0,0,59,,True,0,0
0,0,59,,True,0,0
0,0,59,,True,0,0
0,0,59,,True,0,0
0,0,59,,True,0,0
0,0,59,,True,0,0
0,0,59,,True,0,0
0,0,59,,True,0,0
0,0,59,,True,0,0
0,0,59,,True,0,0
0,0,59,,True,0,0
0,0,59,,True,0,0
0,0,59,,True,0,0
0,0,59,,True,0,0
0,0,59,,True,0,0
0,0,59,,True,0,0
0,0,59,,True,0,0
0,0,59,,True,0,0
0,0,59,,True,0,0
0,0,59,,True,0,0
0,0,59,,True,0,0
0,0,59,,True,0,0
0,0,59,,True,0,0
0,0,59,,True,0,0
0,0,59,,True,0,0
0,0,59,,True,0,0
0,0,59,,True,0,0
0,0,59,,True,0,0
0,0,59,,True,0,0
0,0,59,,True,0,0
0,0,59,,True,0,0
0,0,59,,True,0,0
0,0,59,,True,0,0
0,0,59,,True,0,0
0,0,59,,True,0,0
0,0,59,,True,0,0
0,0,59,,True,0,0
0,0,59,,True,0,0
0,0,59,,True,0,0
0,0,59,,True,0,0
0,0,59,,True,0,0
1,1,59,,True,0,0
0,0,59,,True,0,0
0,0,59,,True,0,0
0,0,59,,True,0,0
0,0,59,,True,0,0
0,0,59,,True,0,0
0,0,59,,True,0,0
0,0,59,,True,0,0
0,0,59,,True,0,0
0,0,59,,True,0,0
0,0,59,,True,0,0
0,0,59,,True,0,0
0,0,59,,True,0,0
0,0,59,,True,0,0
0,0,59,,True,0,0
0,0,59,,True,0,0
0,0,59,,True,0,0
0,0,59,,True,0,0
0,0,59,,True,0,0
0,0,59,,True,0,0
0,0,59,,True,0,0
0,0,59,,True,0,0
0,0,59,,True,0,0
0,0,59,,True,0,0
0,0,59,,True,0,0
1,1,59,,True,0,0
0,0,59,,True,0,0
0,0,59,,True,0,0
0,0,59,,True,0,0
0,0,59,,True,0,0
0,0,59,,True,0,0
0,0,59,,True,0,0
0,0,59,,True,0,0
0,0,59,,True,0,0
0,0,59,,True,0,0
0,0,59,,True,0,0
0,0,59,,True,0,0
0,0,59,,True,0,0
0,0,59,,True,0,0
0,0,59,,True,0,0
0,0,59,,True,0,0
0,0,59,,True,0,0
0,0,59,,True,0,0
0,0,59,,True,0,0
